dataset,source,generator,implementation,perturbation_type,perturbation_strength,seed,decision_rule,n_common_samples,ari,nmi,vi,prediction_agreement,accuracy_original,accuracy_perturbed,balanced_accuracy_original,balanced_accuracy_perturbed,macro_f1_original,macro_f1_perturbed,decision_accuracy_gain_original_vs_nearest,decision_accuracy_gain_perturbed_vs_nearest,native_decision_gain_original,native_decision_gain_perturbed
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,1,radius_aware_distance,424,0.4314677581067839,0.9581955384497456,0.4669074827222257,0.25874125874125875,0.27972027972027974,0.17482517482517482,0.2524771062271062,0.14986721611721612,0.28907927014505963,0.12208535967578522,-0.3356643356643357,-0.46853146853146854,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,1,three_center_inverse_distance_vote,424,0.4314677581067839,0.9581955384497456,0.4669074827222257,0.9090909090909091,0.6223776223776224,0.6433566433566433,0.6112912087912088,0.6263278388278388,0.5929313912208649,0.6136712209359267,0.006993006993006978,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,1,native_radius_aware,424,0.4314677581067839,0.9581955384497456,0.4669074827222257,0.25874125874125875,0.27972027972027974,0.17482517482517482,0.2524771062271062,0.14986721611721612,0.28907927014505963,0.12208535967578522,-0.3356643356643357,-0.46853146853146854,-0.3356643356643357,-0.46853146853146854
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,7,nearest_center,424,0.5145070109688238,0.626287380839533,1.4785149582275006,0.7552447552447552,0.24475524475524477,0.2727272727272727,0.19709249084249084,0.2235668498168498,0.19910822510822512,0.22769727348674715,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,7,radius_aware_distance,424,0.5145070109688238,0.626287380839533,1.4785149582275006,0.2727272727272727,0.16783216783216784,0.13986013986013987,0.1441529304029304,0.10446428571428572,0.10836659335283441,0.0811129531129531,-0.07692307692307693,-0.13286713286713284,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,7,three_center_inverse_distance_vote,424,0.5145070109688238,0.626287380839533,1.4785149582275006,0.7552447552447552,0.24475524475524477,0.25874125874125875,0.19709249084249084,0.21434065934065932,0.19910822510822512,0.2240456591441608,0.0,-0.013986013986013957,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,7,native_radius_aware,424,0.5145070109688238,0.626287380839533,1.4785149582275006,0.2727272727272727,0.16783216783216784,0.13986013986013987,0.1441529304029304,0.10446428571428572,0.10836659335283441,0.0811129531129531,-0.07692307692307693,-0.13286713286713284,-0.07692307692307693,-0.13286713286713284
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,7,nearest_center,424,0.6380862726528118,0.8922428447303572,0.9412568798202754,0.7552447552447552,0.6573426573426573,0.6153846153846154,0.6288644688644688,0.5996840659340659,0.6343593357938709,0.6246245596508755,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,7,radius_aware_distance,424,0.6380862726528118,0.8922428447303572,0.9412568798202754,0.9090909090909091,0.16783216783216784,0.21678321678321677,0.129739010989011,0.1718269230769231,0.1064881696893892,0.16259379509379507,-0.4895104895104895,-0.39860139860139865,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,7,three_center_inverse_distance_vote,424,0.6380862726528118,0.8922428447303572,0.9412568798202754,0.7552447552447552,0.6363636363636364,0.6293706293706294,0.6207692307692307,0.6034706959706959,0.6247865902213727,0.6348676082371735,-0.020979020979020935,0.013986013986013957,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,7,native_radius_aware,424,0.6380862726528118,0.8922428447303572,0.9412568798202754,0.9090909090909091,0.16783216783216784,0.21678321678321677,0.129739010989011,0.1718269230769231,0.1064881696893892,0.16259379509379507,-0.4895104895104895,-0.39860139860139865,-0.4895104895104895,-0.39860139860139865
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,7,nearest_center,424,0.42730373710458325,0.9603093990329994,0.43974696493422094,0.9230769230769231,0.6083916083916084,0.6433566433566433,0.6038736263736264,0.6491117216117216,0.5964734862087803,0.6494627039627041,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,7,radius_aware_distance,424,0.42730373710458325,0.9603093990329994,0.43974696493422094,0.3076923076923077,0.2867132867132867,0.16083916083916083,0.25961996336996335,0.128021978021978,0.29440142205464787,0.09443181818181819,-0.3216783216783217,-0.4825174825174825,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,7,three_center_inverse_distance_vote,424,0.42730373710458325,0.9603093990329994,0.43974696493422094,0.8811188811188811,0.6153846153846154,0.6433566433566433,0.6003388278388279,0.6225778388278388,0.5807097794992532,0.6142225678804626,0.006993006993006978,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,7,native_radius_aware,424,0.42730373710458325,0.9603093990329994,0.43974696493422094,0.3076923076923077,0.2867132867132867,0.16083916083916083,0.25961996336996335,0.128021978021978,0.29440142205464787,0.09443181818181819,-0.3216783216783217,-0.4825174825174825,-0.3216783216783217,-0.4825174825174825
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,7,nearest_center,424,0.3854973037719054,0.9647086915472225,0.3971787681954453,0.9300699300699301,0.6153846153846154,0.6503496503496503,0.6110164835164835,0.6529578754578755,0.604165793901088,0.6510397769871454,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,7,radius_aware_distance,424,0.3854973037719054,0.9647086915472225,0.3971787681954453,0.1888111888111888,0.27972027972027974,0.15384615384615385,0.2524771062271062,0.12417582417582418,0.28907927014505963,0.09866973935155754,-0.3356643356643357,-0.49650349650349646,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,7,three_center_inverse_distance_vote,424,0.3854973037719054,0.9647086915472225,0.3971787681954453,0.8881118881118881,0.6223776223776224,0.6503496503496503,0.6112912087912088,0.6297206959706959,0.5929313912208649,0.6203894808894809,0.006993006993006978,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,7,native_radius_aware,424,0.3854973037719054,0.9647086915472225,0.3971787681954453,0.1888111888111888,0.27972027972027974,0.15384615384615385,0.2524771062271062,0.12417582417582418,0.28907927014505963,0.09866973935155754,-0.3356643356643357,-0.49650349650349646,-0.3356643356643357,-0.49650349650349646
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,21,nearest_center,424,0.4629937936163884,0.6000603328565937,1.7451819967990456,0.7132867132867133,0.24475524475524477,0.32167832167832167,0.19709249084249084,0.285746336996337,0.19910822510822512,0.29336802086802083,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,21,radius_aware_distance,424,0.4629937936163884,0.6000603328565937,1.7451819967990456,0.07692307692307693,0.16783216783216784,0.1048951048951049,0.1441529304029304,0.11726648351648353,0.10836659335283441,0.09687963128513814,-0.07692307692307693,-0.21678321678321677,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,21,three_center_inverse_distance_vote,424,0.4629937936163884,0.6000603328565937,1.7451819967990456,0.6783216783216783,0.24475524475524477,0.32867132867132864,0.19709249084249084,0.28959249084249084,0.19910822510822512,0.27776513341730735,0.0,0.006993006993006978,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,21,native_radius_aware,424,0.4629937936163884,0.6000603328565937,1.7451819967990456,0.07692307692307693,0.16783216783216784,0.1048951048951049,0.1441529304029304,0.11726648351648353,0.10836659335283441,0.09687963128513814,-0.07692307692307693,-0.21678321678321677,-0.07692307692307693,-0.21678321678321677
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,21,nearest_center,424,0.48499870173701015,0.859368066889797,1.2485785664286393,0.7832167832167832,0.6573426573426573,0.5874125874125874,0.6288644688644688,0.5714697802197801,0.6343593357938709,0.5666324559691165,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,21,radius_aware_distance,424,0.48499870173701015,0.859368066889797,1.2485785664286393,0.4825174825174825,0.16783216783216784,0.2097902097902098,0.129739010989011,0.18686813186813186,0.1064881696893892,0.18021565249186733,-0.4895104895104895,-0.3776223776223776,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,21,three_center_inverse_distance_vote,424,0.48499870173701015,0.859368066889797,1.2485785664286393,0.7272727272727273,0.6363636363636364,0.6083916083916084,0.6207692307692307,0.584661172161172,0.6247865902213727,0.5746058325861972,-0.020979020979020935,0.020979020979021046,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,21,native_radius_aware,424,0.48499870173701015,0.859368066889797,1.2485785664286393,0.4825174825174825,0.16783216783216784,0.2097902097902098,0.129739010989011,0.18686813186813186,0.1064881696893892,0.18021565249186733,-0.4895104895104895,-0.3776223776223776,-0.4895104895104895,-0.3776223776223776
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,21,nearest_center,424,0.441832921198153,0.9594886670716496,0.45111509795096794,0.958041958041958,0.6083916083916084,0.6153846153846154,0.6038736263736264,0.6089331501831502,0.5964734862087803,0.6036922489275431,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,21,radius_aware_distance,424,0.441832921198153,0.9594886670716496,0.45111509795096794,0.20279720279720279,0.2867132867132867,0.26573426573426573,0.25961996336996335,0.21195970695970695,0.29440142205464787,0.20080579637081186,-0.3216783216783217,-0.3496503496503497,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,21,three_center_inverse_distance_vote,424,0.441832921198153,0.9594886670716496,0.45111509795096794,0.8951048951048951,0.6153846153846154,0.6363636363636364,0.6003388278388279,0.6233974358974359,0.5807097794992532,0.6110828423323353,0.006993006993006978,0.020979020979020935,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,21,native_radius_aware,424,0.441832921198153,0.9594886670716496,0.45111509795096794,0.20279720279720279,0.2867132867132867,0.26573426573426573,0.25961996336996335,0.21195970695970695,0.29440142205464787,0.20080579637081186,-0.3216783216783217,-0.3496503496503497,-0.3216783216783217,-0.3496503496503497
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,21,nearest_center,424,0.47448967544834486,0.9642521893061181,0.40097467091577066,0.965034965034965,0.6153846153846154,0.6153846153846154,0.6110164835164835,0.6089331501831502,0.604165793901088,0.6036922489275431,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,21,radius_aware_distance,424,0.47448967544834486,0.9642521893061181,0.40097467091577066,0.20279720279720279,0.27972027972027974,0.24475524475524477,0.2524771062271062,0.18695970695970696,0.28907927014505963,0.18112859856861402,-0.3356643356643357,-0.3706293706293706,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,21,three_center_inverse_distance_vote,424,0.47448967544834486,0.9642521893061181,0.40097467091577066,0.9230769230769231,0.6223776223776224,0.6433566433566433,0.6112912087912088,0.6317307692307692,0.5929313912208649,0.6186115779645192,0.006993006993006978,0.027972027972027913,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,21,native_radius_aware,424,0.47448967544834486,0.9642521893061181,0.40097467091577066,0.20279720279720279,0.27972027972027974,0.24475524475524477,0.2524771062271062,0.18695970695970696,0.28907927014505963,0.18112859856861402,-0.3356643356643357,-0.3706293706293706,-0.3356643356643357,-0.3706293706293706
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,42,nearest_center,424,0.3659614749520491,0.561395764430382,1.6934535787053648,0.5804195804195804,0.24475524475524477,0.27972027972027974,0.19709249084249084,0.2575503663003663,0.19910822510822512,0.2893806822108709,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,42,radius_aware_distance,424,0.3659614749520491,0.561395764430382,1.6934535787053648,0.0,0.16783216783216784,0.04895104895104895,0.1441529304029304,0.05,0.10836659335283441,0.004666666666666667,-0.07692307692307693,-0.23076923076923078,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,42,three_center_inverse_distance_vote,424,0.3659614749520491,0.561395764430382,1.6934535787053648,0.5874125874125874,0.24475524475524477,0.27972027972027974,0.19709249084249084,0.2516575091575092,0.19910822510822512,0.2807421342935361,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,42,native_radius_aware,424,0.3659614749520491,0.561395764430382,1.6934535787053648,0.0,0.16783216783216784,0.04895104895104895,0.1441529304029304,0.05,0.10836659335283441,0.004666666666666667,-0.07692307692307693,-0.23076923076923078,-0.07692307692307693,-0.23076923076923078
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,42,nearest_center,424,0.5531660454826302,0.8769285031621592,1.0946899063423974,0.7622377622377622,0.6573426573426573,0.6363636363636364,0.6288644688644688,0.6172573260073259,0.6343593357938709,0.6253401768510126,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,42,radius_aware_distance,424,0.5531660454826302,0.8769285031621592,1.0946899063423974,0.07692307692307693,0.16783216783216784,0.2097902097902098,0.129739010989011,0.19254578754578755,0.1064881696893892,0.1840448423082966,-0.4895104895104895,-0.42657342657342656,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,42,three_center_inverse_distance_vote,424,0.5531660454826302,0.8769285031621592,1.0946899063423974,0.7412587412587412,0.6363636363636364,0.6573426573426573,0.6207692307692307,0.6402930402930403,0.6247865902213727,0.6584293157822569,-0.020979020979020935,0.020979020979020935,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,42,native_radius_aware,424,0.5531660454826302,0.8769285031621592,1.0946899063423974,0.07692307692307693,0.16783216783216784,0.2097902097902098,0.129739010989011,0.19254578754578755,0.1064881696893892,0.1840448423082966,-0.4895104895104895,-0.42657342657342656,-0.4895104895104895,-0.42657342657342656
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,42,nearest_center,424,0.3368105680592695,0.9564102729787329,0.4841040562513701,0.9370629370629371,0.6083916083916084,0.6293706293706294,0.6038736263736264,0.6241117216117217,0.5964734862087803,0.6201888374783112,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,42,radius_aware_distance,424,0.3368105680592695,0.9564102729787329,0.4841040562513701,0.40559440559440557,0.2867132867132867,0.24475524475524477,0.25961996336996335,0.18245421245421242,0.29440142205464787,0.1787605042016807,-0.3216783216783217,-0.3846153846153846,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,42,three_center_inverse_distance_vote,424,0.3368105680592695,0.9564102729787329,0.4841040562513701,0.8881118881118881,0.6153846153846154,0.6083916083916084,0.6003388278388279,0.589647435897436,0.5807097794992532,0.5747288822288823,0.006993006993006978,-0.020979020979020935,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,42,native_radius_aware,424,0.3368105680592695,0.9564102729787329,0.4841040562513701,0.40559440559440557,0.2867132867132867,0.24475524475524477,0.25961996336996335,0.18245421245421242,0.29440142205464787,0.1787605042016807,-0.3216783216783217,-0.3846153846153846,-0.3216783216783217,-0.3846153846153846
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,42,nearest_center,424,0.41522401570736156,0.9673555673326746,0.36900256669414944,0.9370629370629371,0.6153846153846154,0.6293706293706294,0.6110164835164835,0.6241117216117217,0.604165793901088,0.6196584731058415,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,42,radius_aware_distance,424,0.41522401570736156,0.9673555673326746,0.36900256669414944,0.14685314685314685,0.27972027972027974,0.24475524475524477,0.2524771062271062,0.18040293040293037,0.28907927014505963,0.19080065359477122,-0.3356643356643357,-0.3846153846153846,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,42,three_center_inverse_distance_vote,424,0.41522401570736156,0.9673555673326746,0.36900256669414944,0.916083916083916,0.6223776223776224,0.6223776223776224,0.6112912087912088,0.609647435897436,0.5929313912208649,0.598456952404321,0.006993006993006978,-0.006993006993006978,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,42,native_radius_aware,424,0.41522401570736156,0.9673555673326746,0.36900256669414944,0.14685314685314685,0.27972027972027974,0.24475524475524477,0.2524771062271062,0.18040293040293037,0.28907927014505963,0.19080065359477122,-0.3356643356643357,-0.3846153846153846,-0.3356643356643357,-0.3846153846153846
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,2026,nearest_center,424,0.40467620261759607,0.578022405549141,1.875449456776062,0.6433566433566433,0.24475524475524477,0.3146853146853147,0.19709249084249084,0.26073260073260074,0.19910822510822512,0.2911638361638362,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,2026,radius_aware_distance,424,0.40467620261759607,0.578022405549141,1.875449456776062,0.03496503496503497,0.16783216783216784,0.1048951048951049,0.1441529304029304,0.06626373626373624,0.10836659335283441,0.029157612974334744,-0.07692307692307693,-0.2097902097902098,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,2026,three_center_inverse_distance_vote,424,0.40467620261759607,0.578022405549141,1.875449456776062,0.6433566433566433,0.24475524475524477,0.3776223776223776,0.19709249084249084,0.3047252747252748,0.19910822510822512,0.3275560609603163,0.0,0.06293706293706292,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_kmeans_binary,repository_cleanroom,sample_deletion,0.01,2026,native_radius_aware,424,0.40467620261759607,0.578022405549141,1.875449456776062,0.03496503496503497,0.16783216783216784,0.1048951048951049,0.1441529304029304,0.06626373626373624,0.10836659335283441,0.029157612974334744,-0.07692307692307693,-0.2097902097902098,-0.07692307692307693,-0.2097902097902098
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,2026,nearest_center,424,0.5998915695310382,0.8828684580596926,1.0328829965843331,0.7832167832167832,0.6573426573426573,0.6363636363636364,0.6288644688644688,0.6471016483516483,0.6343593357938709,0.6484890109890109,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,2026,radius_aware_distance,424,0.5998915695310382,0.8828684580596926,1.0328829965843331,0.8811188811188811,0.16783216783216784,0.23076923076923078,0.129739010989011,0.1819230769230769,0.1064881696893892,0.18018762590544768,-0.4895104895104895,-0.40559440559440557,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,2026,three_center_inverse_distance_vote,424,0.5998915695310382,0.8828684580596926,1.0328829965843331,0.7202797202797203,0.6363636363636364,0.6083916083916084,0.6207692307692307,0.6059111721611721,0.6247865902213727,0.5914908375937787,-0.020979020979020935,-0.027972027972027913,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,tree_class_means_binary,repository_cleanroom,sample_deletion,0.01,2026,native_radius_aware,424,0.5998915695310382,0.8828684580596926,1.0328829965843331,0.8811188811188811,0.16783216783216784,0.23076923076923078,0.129739010989011,0.1819230769230769,0.1064881696893892,0.18018762590544768,-0.4895104895104895,-0.40559440559440557,-0.4895104895104895,-0.40559440559440557
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,2026,nearest_center,424,0.3559989819317982,0.9518587866025028,0.5317129274407559,0.8881118881118881,0.6083916083916084,0.6433566433566433,0.6038736263736264,0.637481684981685,0.5964734862087803,0.6321532424690319,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,2026,radius_aware_distance,424,0.3559989819317982,0.9518587866025028,0.5317129274407559,0.09090909090909091,0.2867132867132867,0.16083916083916083,0.25961996336996335,0.09086538461538461,0.29440142205464787,0.06092431160924312,-0.3216783216783217,-0.4825174825174825,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,2026,three_center_inverse_distance_vote,424,0.3559989819317982,0.9518587866025028,0.5317129274407559,0.8181818181818182,0.6153846153846154,0.6363636363636364,0.6003388278388279,0.6205173992673993,0.5807097794992532,0.6084715513244926,0.006993006993006978,-0.006993006993006978,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_multiclass_cleanroom,repository_cleanroom,sample_deletion,0.01,2026,native_radius_aware,424,0.3559989819317982,0.9518587866025028,0.5317129274407559,0.09090909090909091,0.2867132867132867,0.16083916083916083,0.25961996336996335,0.09086538461538461,0.29440142205464787,0.06092431160924312,-0.3216783216783217,-0.4825174825174825,-0.3216783216783217,-0.4825174825174825
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,2026,nearest_center,424,0.3503408692448522,0.962643270860546,0.4209994396693233,0.8881118881118881,0.6153846153846154,0.6433566433566433,0.6110164835164835,0.637481684981685,0.604165793901088,0.6315854593749332,0.0,0.0,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,2026,radius_aware_distance,424,0.3503408692448522,0.962643270860546,0.4209994396693233,0.04195804195804196,0.27972027972027974,0.13286713286713286,0.2524771062271062,0.09125,0.28907927014505963,0.0661642735974797,-0.3356643356643357,-0.5104895104895104,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,2026,three_center_inverse_distance_vote,424,0.3503408692448522,0.962643270860546,0.4209994396693233,0.8321678321678322,0.6223776223776224,0.6363636363636364,0.6112912087912088,0.6266712454212454,0.5929313912208649,0.6154502915385269,0.006993006993006978,-0.006993006993006978,,
micromass_pure_species,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,gbc_confidence_bound_control,repository_internal_control,sample_deletion,0.01,2026,native_radius_aware,424,0.3503408692448522,0.962643270860546,0.4209994396693233,0.04195804195804196,0.27972027972027974,0.13286713286713286,0.2524771062271062,0.09125,0.28907927014505963,0.0661642735974797,-0.3356643356643357,-0.5104895104895104,-0.3356643356643357,-0.5104895104895104
